countryCode,UniversityName,Domain,placeID,Lat,Long,Address,Photoref,PhotoAttrib
IR,Gonabad University of Medical Sciences,http://www.gmu.ac.ir/,ChIJfUgM4cIfEj8RPl7WmcSJsIg,34.363543,58.711824,Gonabad  Razavi Khorasan Province  Iran,CmRaAAAAFEcWZJK2QxkYaTC4eCBgzrDSzwIMXcQkz3DmgsPpW_5RXnd5QSX0VyscHB8NhwNCdP-38tM1Qjim2wkIj3xltaLpoy0F512abZ_VybbEE0Y-8Nd7uVbGp2hMXkGRCkPOEhA3cJhJ_1ZHYxs1L44wSU7YGhQ1_p1MO3zLgp2eFnXYuVPjKLTskw,"<a href=""https://maps.google.com/maps/contrib/109165477675684682585"">Mehran Khazaei</a>"
IR,Gorgan University of Agricultural Sciences and Natural Resources,http://www.gau.ac.ir/,ChIJO2zCPa9Jgz8R29MNa2FALQI,36.8429327,54.4396658,Golestan Province  Gorgan  Shahid Beheshti  Iran,CmRaAAAAUhadY8V3S9Lp4EDFIbwFTJ9ZBp_rQLTv2mGCE0q6loOEfdR5Rs8YCgRmmnUlrD7ofd1DnG1Q5IRLvL9CNE-iS7BBWUzqX8TSbASFsrqu1oLVEo_-ob2FDrTeCVvZXR7oEhCObhgr1Fddj2e6ogiOeoCdGhSKoi6PpF1R8-7aP3_-_ZZ7SRv1Mw,"<a href=""https://maps.google.com/maps/contrib/117857513303648180054"">Ravabet Gorgan</a>"
IR,Guilan University,http://www.guilan.ac.ir/,ChIJqcM_0VZm9T8RsHVBBWss9Bw,37.1936167,49.6409693,Rasht  Gilan Province  Iran,CmRaAAAAXfxIrvhWIP4l9N_yfn6JpfFAqnMyKBQIs7AnV_GoyJ6_6qgHkRXf8kqiHKYbJ1LmRuuRU3bt_velRcfnuOIxV3NAp6VWCWyfvKNcQwXZwdCvrXm_u-IbyynPISo1BASSEhDV6AsBRpaLuHlLWM0xZhLFGhQ9XAuUQCRtBpP_ihwMF9eXgRRrvQ,"<a href=""https://maps.google.com/maps/contrib/100552777709496601820"">Hamid Sassani</a>"
IR,Guilan University of Medical Sciences,http://www.gums.ac.ir/,ChIJv4eIUupk9T8REQNPExjY6qU,37.1775507,49.550846,Gilan Province  Fouman - Saravan Rd.  Iran,CmRaAAAAVpt_WYFlb_P86i27qeDLY4pv2MjeshriiP8U_JIaVRrzY3wK17DNHu0lAO50urFwK4hsdbeWJlqfZ4SGrJ_HMYKckGEhZjDBZe3JpCYNR7lkZLKQ7KqiG73mpxNWUoZNEhAow6u-JSDnJQAW0a6SBnoOGhQTAyns5g2hjvsUJWvoiBVH5dwPig,"<a href=""https://maps.google.com/maps/contrib/114198020891794108942"">Hamed yousefi</a>"
IR,Hamadan University of Medical Sciences,http://www.umsha.ac.ir/,ChIJk1IoCq_s8T8RuBEiAPdRMYI,34.7894544,48.4887546,Daneshgah-e-Bu Ali Sina  Hamedan  Hamadan Province  Iran,CmRaAAAAgzehhhdDqGnT39KxLYRTkdKWY2rbe4clRXfs8LdmaEgSxbS0_qW3llHiZwjTcwyhpP-65SwBozo0hoO_1akFqmbyQEYIeePicxYgLnWEFAuQ3-2sv5EqGk78_XjbScmJEhAl11Atb-xEOR823nY7yekWGhQk7C1EORi2o0YuIUXgQwA-g7-LKQ,"<a href=""https://maps.google.com/maps/contrib/118282726286031836419"">HUSSAIN MIRZA</a>"
IR,Hormozgan University of Medical Sciences,http://www.hums.ac.ir/,ChIJ8x6hSZvW-T4RAdQjXR2-r08,27.1817038,56.2996735,Bandar Abbas  بندرعباس بلوار شهید چمران دانشگاه علوم پزشکی و خدمات بهداشتی درمانی هرمزگان  Iran,CmRaAAAA7dLagnF5MQ0VqoLzTqqbLI-QQF7eMxojeHQEQxYJlWq5HLOl0rdThImQOZKOmrSGHEDIYhQj0q5510tEfkze_Pwfqk5W8vWhdBIl_0O6Wz9UeMYnBcAfTifpEM3YZJmZEhDCcFNLnB2RrtvynBKmJn_PGhTC8VyjSVdM591npuQWqkrKijQ_-Q,"<a href=""https://maps.google.com/maps/contrib/114252628767552745548"">Hamideh Zahraee</a>"
IR,Hyrcania Institute of Higher Education,http://www.hyrcania.ac.ir/,,,,,,
IR,Ilam University,http://www.ilam.ac.ir/,ChIJ28kk9bVN-z8RZ6csUTDUO5M,33.6349736,46.415281,Ilam  Ilam Province  Iran,NA,NA
IR,Ilam University of Medical Sciences,http://www.medilam.hbi.ir/,ChIJ2S10IsdN-z8RjCDexXpzIqY,33.6656309,46.3882676,Ilam Province  Medical University  Iran,CmRaAAAA5Rr4cjEO2bYwVsPxkexuixxCvH0xwbj6AYuOfOJrq1V_3G8HjHtszyuzzDE1Bgrqd74y8bRTcYitD4GtkFN_BxDdusJ3ojq3Nx-KYc96E4bPzBR2ORzh82XZ4JhGTYq7EhCAYU2UqQq3Yr2aOCG9Z0LrGhR9pysYEOVOh9EHf0fdMTvnNfl38w,"<a href=""https://maps.google.com/maps/contrib/102626574129139534902"">alireza yadegarazadi</a>"
IR,Imam Khomeini International University,http://www.ikiu.ac.ir/,ChIJN7Wnytqq9D8Rjz2EtYLYm00,36.3217029,50.0070913,Qazvin Province  Qazvin  District 3  Imam Khomeini International University Blvd، Persian Gulf Ave  34149 16818  Iran,CmRaAAAACw0q1rltxG3YXgEu3i6kX24y1eiaKCvjpBe_Ef0ZsRBDriesx9tn4BHxmXOG4HRapaaxS8_WQNiew19UDEB75zntGpAmMsHFapGia408R4XmA2NG66pbfjYojjRUnoBaEhBVZxNW4M1RROPBd38AAeIxGhRbfq6iidU4vBoKhgvKlf55n4Y0Cw,"<a href=""https://maps.google.com/maps/contrib/113905011290236519386"">علی رامشینی</a>"
IR,Imam Reza University,http://www.imamreza.ac.ir/,ChIJCy6KVxGRbD8RglJTv57oM0s,36.2949894,59.5928662,Razavi Khorasan Province  Mashhad  Sanabaad  Daneshgah Avenue  Iran,CmRaAAAAvZxWs-4v6KxQiMibMUuJfScRkpzoO3ccCr5FhRIHLgSfqK6v4qlnGHiS2U9qVTBhUNzF4NanbsfUhIlcywS7akSG6esqblRvSLu0Y-3JCBeq5QD3uSMkm3CI71StXNYJEhBvuINE5lKgYP8iJoCc36BVGhSHhlGrVnoKs5dv-8ZNRuTAQ9NX-A,"<a href=""https://maps.google.com/maps/contrib/108869771394969541655"">Omid Mirzayi</a>"
IR,Imam Sadiq University,http://www.isu.ac.ir/,ChIJLYCLQa4Hjj8RSMLSEGDztWw,35.768954,51.3838094,Tehran  14659 43681Tehran Province  Iran,CmRaAAAA0C7smDWitW3i92rqyh81gohbkbOd9gDo0A3GQmorvrYh3k8mZ0t5nc6l9hVpiKBO2o4pUheLN5yEZFEE_KSYUZ-LFhD1Bv8RRK1o7YQ0-PU3dkoGm4a7IP-2ExYanWkkEhBjK9T7lTTIluREDY-lVAlcGhRTVpUdonlu8XHQbsVkl6ps5UFZ8Q,"<a href=""https://maps.google.com/maps/contrib/115387274734524998601"">Babak Hamidia</a>"
IR,Iranian Academy of Persian Language and Literature,http://www.persianacademy.ir/,,,,,,
IR,Iran University of Medical Sciences,http://www.iums.ac.ir/,ChIJ5Z6vtRsHjj8RiSoh2ASgXjc,35.7489889,51.3805624,Tehran  Tehran Hemat Highway next to Milad Tower، 14535  Iran,CmRaAAAAb1JRCB1pZ1KbsN7raFoheEx5dfXoXCt8hrULWvlrkaSIHYygj1lhMVk526t7XDIobfBaXirbeQSMVz2g4Pru7SK9WwaE1IcbZ4-IvtwS8O-CN2Ervl5M_zF-M0wAz7vQEhB1lLh27gDVxowctKRvnamPGhSHklKxaCOOAcJaOM0KGOVUpgxFpQ,"<a href=""https://maps.google.com/maps/contrib/106781229937047872210"">A A</a>"
IR,Iran University of Science and Technology Tehran,http://www.iust.ac.ir/,ChIJCTie1C8Djj8RA-N6-f5JDkc,35.742474,51.5023103,Tehran  استان تهران تهران خیابان هنگام، خیابان دانشگاه،  رسالت، Iran,CmRaAAAAe09O3snIIIJZoaRxVSit0sQXi6tXJel7FM59i3ONBleVJKVz91Nu_sTmLgxP3Qyl-5i3t0y8gs4sQQbIrjsNUHmulzD7sYart-FhC-i1uM93HQI6VWrDOklOYR30yQKjEhBmg-hwni8gtXLXez_3hrCvGhRcWf23Zar3Ns2FK3MV18x8AiI4zQ,"<a href=""https://maps.google.com/maps/contrib/104843296313902528700"">Hasan Tavangar</a>"
IR,Isfahan University,http://www.ui.ac.ir/,ChIJyz8_cZDNvT8R2OfHZRrE-OM,32.7190781,51.5319635,Isfahan Province  Khomeyni Shahr  Daneshgah e Sanati Hwy  Iran,CmRaAAAAmTeQsZxnAXbymvQzvjjzjZlDqtbepb74eh5kJWuxTfZLOeShKNlUVPBm-LFIrkqlGWLoYuyqxrPPmoN21e2kn0WvJeNF69bTZrcwEzsBZZ2p5grRa1lFlmIl8w0tgp3FEhDDNgrgebrT8GmUVFBA7tp8GhQizK_9QE79skNg0YZHOXzyzEMM-g,"<a href=""https://maps.google.com/maps/contrib/100247724121676645794"">Amirmohammad Pourattar</a>"
IR,Isfahan University of Medical Sciences,http://www.mui.ac.ir/,ChIJuzrJ3ks2vD8RoM5-g76Rrcs,32.6128887,51.6616872,Isfahan Province  Esfahan  خیابان هزارجریب، Iran,CmRaAAAAByau6mJgz7ZUmJiFUfwBzJQ4SY4_P2ZNgKLCKnt7N1y3suyxnuMSJBiu6QGGQ28OeRNjtP9W1_mhUsJcPpy_AyLwC8Di_g4RhsO1-bDpdlyyHeSoYbp4iCYPdfqfsZ2qEhDN93evjwLKoK2REL-aASefGhRFfju9hqu8OktNxKtVHDJDDilkcA,"<a href=""https://maps.google.com/maps/contrib/108572964659724768738"">Amirreza</a>"
IR,Isfahan University of Technology,http://www.iut.ac.ir/,ChIJyz8_cZDNvT8R2OfHZRrE-OM,32.7190781,51.5319635,Isfahan Province  Khomeyni Shahr  Daneshgah e Sanati Hwy  Iran,CmRaAAAAFOHUuLz46KFMAinP0fIBCG9ffT2zdt_bx5F7pNnpt7C0eBlMVi_FcZaxTaIV_B_F0Oxsmp3Qs8Op6e7KORhr_7Mo61fmv4f-51emf12yjn-bx6vpmtLRoi8p520wANrZEhC5e45WK5hol34ZfUXx1eeKGhRR6m17-dIRz5UCRkSdi4T4p5GatA,"<a href=""https://maps.google.com/maps/contrib/100247724121676645794"">Amirmohammad Pourattar</a>"
IR,"Islamic Azad University, Ahar",http://www.iau-ahar.ac.ir/,ChIJXV6NwjwBjj8RJxNO9olfCf0,35.7800513,51.3181747,Tehran  تهران ،بزرگ راه ستاری،بلوار دانشگاه شمال)، میدان دانشگاه، بلوار شهدای حصارک، انتهای، Sattari Expy  Iran,CmRaAAAAeGmv1zlYaFoiH0Bqbv_HAkqhkM2CEv0PX8vFCQOAqScuMp43WgMjoNsgHtpvHh2z5HgS7Be7ICzAFB57sCPGMAu2Dc3h9tcK1wYJUDY9rlLwSiMQhxjFcLwSpK8u5Ma2EhANxBJfLr7XpsiShZDL3povGhQhq9khCGbJL494CAiXC0KAyMxQpg,"<a href=""https://maps.google.com/maps/contrib/110650494871326136979"">ahmad jazayeri</a>"
IR,"Islamic Azad University, Aliabad ",http://www.aliabadiau.ac.ir/,ChIJXV6NwjwBjj8RJxNO9olfCf0,35.7800513,51.3181747,Tehran  تهران ،بزرگ راه ستاری،بلوار دانشگاه شمال)، میدان دانشگاه، بلوار شهدای حصارک، انتهای، Sattari Expy  Iran,CmRaAAAAc-MwNTmY6htyTbykG7Wpa9yflVQucfBxlTVglNiCzupsCOoL3xO1TErWXRcgz4FmreJ1jBKHVC6EwY4K8TNmv0mq2cnmSxecd6RQvrWIRiAR4kMtkiAYRbnoglzMiJxFEhCUYf4zVRQ_012JycwGxrdCGhRjP56BF1Vd6K1wdCtfDD3LMyxrSQ,"<a href=""https://maps.google.com/maps/contrib/110650494871326136979"">ahmad jazayeri</a>"
IR,"Islamic Azad University, Arak",http://www.iau-arak.ac.ir/,ChIJxVrM24y_7D8RyGO1L0s6J7Q,34.0547722,49.803202,Markazi Province  Arak Imam Khomeini، Khomeini university town Khmyn- road، Iran,CmRaAAAAgHoVIhuier-4P4VFgX4sFxIUMY7xQlfhL_KtPcs0Deehx4i2tTQFc-hKyFUtpsNn4tZsPyLOz7ekoC76ikU_Mira3pGE7rkbaa-whyjI9NxV2IS-XDuj0IRnZ6ffcUQUEhAQRPn8S2Een7GOUN_KwsUTGhS00XG32NMtDD7MEjNPotUUfoIAMQ,"<a href=""https://maps.google.com/maps/contrib/114673683325062257706"">Shahab Faridi</a>"
IR,"Islamic Azad University, Ardabil",http://www.iauardabil.ac.ir/,ChIJIbsZKgeXGEARqr45u9KYm_8,38.2410604,48.2770132,Ardabil  Ardabil Province  Iran,CmRaAAAAe9fPPIyzr4wNABcl2krsZjku0uu325_A8sut-KRjnZtSjGh7GMvyN8-dINotLeE7p53OPa7hrfQQvlTeYK3UULX7osuu9G1d-pWCQFufVog92nVjx7jS1-zsBarKLYaYEhB1LrH9U7UNMwEOlOnE981TGhQYaLieoafZwQKPouNdDbW0vxPJLQ,"<a href=""https://maps.google.com/maps/contrib/109186842276227221455"">وحید قاهری فرد</a>"
IR,"Islamic Azad University, Bandar Abbas",http://www.iauba.ac.ir/,ChIJHf2ZmtjW-T4RSaP_DQgRnT0,27.2086133,56.3356596,Bandar Abbas  بلوار دانشگاه، بلوار پردیس، بندر عباس، استان هرمزگان،،، Iran,CmRaAAAAtzTvEZvi4G_9C5dTprNilsH0Kqjak7UnEc1P-4qBkvZSxtANqDtSWG0K_ig2xoTvqRDsbXQXDWyEnsLjRtjSPIpmEuMtSkufiVn4518CZXt-G9AQhUiV0qsBk5Pyz-tGEhCJAww6d3V-1nDsqys1OCMVGhRMhHoeAo5n_JGWqERsWsQH7N6M5A,"<a href=""https://maps.google.com/maps/contrib/107833155000920898135"">Zahra T</a>"
IR,"Islamic Azad University, Bojnourd",http://www.bojnourdiau.ac.ir/,ChIJu0hBsM2VcD8RwgLD5mAFPNM,37.4537042,57.3236544,Bojnurd  North Khorasan Province  Iran,CmRaAAAAmQHWcG7L9wZLp3Q_4lubCEKw3UeKcZl4sPxRlN7KMFS12G4JscboZI4_xnO2hN1FnBqXg6S1_xlnkWHELiFXREHstJV7sto8JjZJtpLjH6nh-Na2qJaYRB1AdSb9XWMZEhDjj7z7ZqUKO9fEfsE-LZUaGhR4V4ZW1XsfFwzg89WY1DrGtL-z-w,"<a href=""https://maps.google.com/maps/contrib/112024876256579510862"">seyyed amir gohari</a>"
IR,"Islamic Azad University, Bostanabad",http://www.iaubos.ac.ir/,ChIJaygO7ZjTG0ARXrtfydR25js,37.823371,46.847459,Bostan Abad  East Azerbaijan Province  Iran,CmRaAAAA-b3x_cSi2x4pF8fykTUhrDmpVAa6lRo-BJStZiNTL_VsFI3PCv6wXegV_GRGfzzlQx2tD77Bt32YcNMitsPLUd4zGzVbfQEfeJNNjFd2ulzJYkoj-viLz0Ke5a40B193EhDE5l2X_7AhIRoYZAsVmVspGhRNSfBtrGbvILGPJ12GFZ33-16MoA,"<a href=""https://maps.google.com/maps/contrib/114808161463196911149"">میراحمد مرتضوی</a>"
IR,"Islamic Azad University, Boukan",http://www.iau-boukan.ac.ir,ChIJXV6NwjwBjj8RJxNO9olfCf0,35.7800513,51.3181747,Tehran  تهران ،بزرگ راه ستاری،بلوار دانشگاه شمال)، میدان دانشگاه، بلوار شهدای حصارک، انتهای، Sattari Expy  Iran,CmRaAAAAjR3jWXAWE08-F1FHwtm1Zx4ofpl7pO3g7bYOpRbfQsr8wx5-vPSfkybCv9EgXkVxsd2bLIOS-vdJYKWNECwi-ZeMkDUaakrQ8ajGfet5iDGmJf0ZwwtbFrC25lJ2b5K3EhBW0f3lLf_uzUNbyNURoouHGhQ0-I_wdlIZunsQ3p1hA0wOFuf45A,"<a href=""https://maps.google.com/maps/contrib/110650494871326136979"">ahmad jazayeri</a>"
IR,"Islamic Azad University, Central Tehran Branch",http://www.iauctb.ac.ir/,ChIJfdgmD2f9jT8R4w4AwxpPMgg,35.7620987,51.339522,Tehran  Tahran Taran District 2 تهران منطقه دو شهرداری بزرگراه اشرفی اصفهانی میدان پونک بلوار، Chahar Bagh  مجتمع دانشگاهی، Iran,CmRaAAAAjta079NDsTxpf-p0TtHLO5Z9fOn0E0PoflL7XEmh8jFxW7MBQGjmYhQ7tnh5ztNRFXhXGR8dc_f-NAnPs3KOMwnFOKo6JjMx201ghAxYJtM7EQTlm3iFYgMj-_CXBh90EhB47tr-W5Ru8NK--Ea6WV3yGhRTtm6yNbP78qrFHPHSytHJkfHY8g,"<a href=""https://maps.google.com/maps/contrib/113666875642789954429"">Alireza Yaghuti</a>"
IR,"Islamic Azad University, Dehaghan",http://www.dehaghan.ac.ir/,ChIJXV6NwjwBjj8RJxNO9olfCf0,35.7800513,51.3181747,Tehran  تهران ،بزرگ راه ستاری،بلوار دانشگاه شمال)، میدان دانشگاه، بلوار شهدای حصارک، انتهای، Sattari Expy  Iran,CmRaAAAAjmjGqCIF4gS7-EqlIqFS7Nz6xDCup64Cs8VAHfvOqhU3jSLb7LrlWyNNFPkf_j3ZYgANff7_wnJd4Bgq9v71u_ZcU_XdYmbSCCDprBv3-l0b9-xgSmCe1Q7EEOEnoXAYEhDySe1dACMAvEFRB7mRysPsGhRigAMO5DBEOeMlJMdDIgZDG7Xf4Q,"<a href=""https://maps.google.com/maps/contrib/110650494871326136979"">ahmad jazayeri</a>"
IR,"Islamic Azad University, Falavarjan ",http://www.falavarjan.ac.ir/,ChIJt4J9JjQuvD8RdHmYysHFcM8,32.5492188,51.4972758,Falavarjan  Isfahan Province  Iran,CmRaAAAAPLA-hgS2zoAlbRFgFZaGuHOqLSeGGwKQDWlZK4BJOeTiF6ORIMZNqa5umWxqpHfi8NAve9sUxyE6ECfr5brpaYxH-lX36LnkX3k7Cj4IErLRtA18PTODephly_165H9_EhBB2N_a3vB4d3jue-FrQGAOGhSPqo0XgrDQXhF9rQ3OPRc8JUm84Q,"<a href=""https://maps.google.com/maps/contrib/112181605378456158996"">علی جلوانی</a>"
IR,"Islamic Azad University, Fars Science & Research Branch",http://www.fsriau.ac.ir/,ChIJ6yW0yMLijT8RF9Q1pa9WQm0,35.7826922,51.3172729,Tehran  استان تهران تهران ایران، تهران بزرگ، حصارک، بلوار دانشگاه،، Ferdos Blvd  Iran,CmRZAAAAlpx69TcXCbttN1eutklVwLaLCZmLyQITL6eXf_wGEndthmkrdIg2euZv27fQqaeq-BM1AZAa7OFv2I-Xj8_A4d9vQRE1d5x5dxUvgcavBStCm1yt0T5z7EGdAYX1UP6BEhCI59Fok0r1pD_wg6AwBgGxGhRho-XVDxlsaTZzp2YbqBvnJG2cHw,"<a href=""https://maps.google.com/maps/contrib/109241106262461722996"">Majid Madadi</a>"
IR,"Islamic Azad University, Garmsar",http://www.iau-garmsar.ac.ir/,ChIJW9waIwjtkD8RUdktbLkLhG8,35.2199544,52.3197693,Semnan Province  Garmsār  میدان انقلاب، میدان شهدای سوسنگرد، دانشگاه آزاد اسلامی واحد، خیابان دانشگاه، Iran,CmRaAAAAAtZmQGonRC9hDrgxHA-cGUT2ltVYIOSNXgMTVYGdJj3Q-1-Uvt5n-dsP0NzE8Cw_5sxM3M5hpmNka3Ru3aoyN_04IzCejdbBROWRHq240ppFSJfM_uOQL1lkhCWpyHYOEhC1X--lG_hF42OJBnis7G6PGhTPu4o4K-t36jfygSuHKa25QvxKeg,"<a href=""https://maps.google.com/maps/contrib/110827625989225952767"">Zoro Shabah</a>"
IR,"Islamic Azad University, Gorgan",http://www.gorganiau.ir/,ChIJtcNr1zM2gz8RPrlH5Q_43GE,36.8633914,54.4485782,Daneshjoo  Gorgan  Golestan Province  Iran,CmRaAAAAVy2QaQ7hfZoI1yfdVkLUrLViTM937Qq38dxYGDHoYYlcB-wHAsRVnZK1tjZEw5QpvDqKhrLsqQC45IS8btT2AND8BdWVbDLi0_T4Cyis97pPLkUgWbRFmGSwgBxpTUIpEhA4W93vGIwBB8NbJX2KspP3GhTmx2B_n09G4u5iLzkbhysulpdD_w,"<a href=""https://maps.google.com/maps/contrib/116358590483600503855"">mohammad es</a>"
IR,"Islamic Azad University, Hamedan",http://www.iauh.ac.ir/,ChIJKVPub2CN8T8RSK1ZjFMPl_0,34.8448526,48.5600002,Hamadan Province  Hamedan  Professor Mussivand Blvd  Iran,CmRaAAAAxIgwbmxrCZD6zqyGxcXmZPR3prcebSE4cPuvi4ECuBFze8-9qNEylIGRZdPA4XzoxO_G4jNowv1H23a0CH9nlu9hvT1eq9eM_OD6Va_vfFwvFywqQ4MCHEFuund8nkEUEhADeY08gr6aG2w3biAQgSMHGhTlAF8ZTSJT9M3ns0YAPkt74w0dZA,"<a href=""https://maps.google.com/maps/contrib/117339235098738657618"">Ftm Sdghi</a>"
IR,"Islamic Azad University, Janah",http://www.janahiau.ac.ir/,ChIJXV6NwjwBjj8RJxNO9olfCf0,35.7800513,51.3181747,Tehran  تهران ،بزرگ راه ستاری،بلوار دانشگاه شمال)، میدان دانشگاه، بلوار شهدای حصارک، انتهای، Sattari Expy  Iran,CmRaAAAANpU1y5AzsQeOjHwtkOThGeiV988gNuMAGdnOCJfS65JktVLETdTAruXrDpPrDC_epwYuiOHBDFO0ckw8Wy2uWAMscMwR_kC8rkLhUQ4W2232R4atNBo4eqZhjoKxE9qcEhDGWPs2Tk-vpThi-6VfqExKGhTojI5j0XX3DHtbyd8zXdCDeueG2g,"<a href=""https://maps.google.com/maps/contrib/110650494871326136979"">ahmad jazayeri</a>"
IR,"Islamic Azad University, Karaj",http://www.iaukb.ir/,ChIJPymt-zy_jT8RpDNfRKQInYE,35.8540947,50.9844875,Alborz Province  Karaj  Rajai Shahr، Moazzen Boulevard، Iran,CmRaAAAAa3zGttrK3ulqMMo0ckJMG3SsbcFVXxv-vUY4QGuPuTt21aHUQhi3lYNytRULxvjhELvO2kp2DMY_CBektX2vqmaBvfgDljm2owI9kEjWMGIjTS0K9xwbJDqPVmIALuH9EhBOYN0CLGiHfPKR_yuZZ3YuGhSOZWRzFS8NqzIkVN8onGYGocTB0Q,"<a href=""https://maps.google.com/maps/contrib/117442865372266883337"">Hessam Karami</a>"
IR,"Islamic Azad University, Kazeron",http://www.kau.ac.ir/,ChIJD1cwa65esT8RlVKVQUio5v4,29.6553933,51.6021328,Kazerun  استان فارس، كازرون، بلوار ملت،، Iran,CmRaAAAA8ZUbRQnO5ykoJGwCBPhvWO5d_me4dv6_kmns_wy9yXJcski5q5emD21wsfnZqGx4i1QrlemiGf0WFiHDvwz5lcJ1IHsl69VWSrx3wAZ7Y75e1o0OArSVSaymfIw21hqGEhA7xoRbW2ytL5yE1MYng7mVGhStGhghcRydNdElBs9IidAuak3nsA,"<a href=""https://maps.google.com/maps/contrib/114419945135463549960"">Ali Sahlolbei</a>"
IR,"Islamic Azad University, Kerman",http://www.iauk.ac.ir/,ChIJ3_LYrYwZAj8RMskVgXCG49E,30.2417042,57.0773646,Kerman  Kerman Province  Iran,CmRaAAAAsdXX_KH1iPC4uev4UU2YYTnZIZmn9XGr0VN9ccjTN85k8Q4SWlS29v8ZJzhNCA6PZOlD_tMOeuhTd2zZxJCnEvmlDywgaAjkK9CidhoGjNSlu92zzVvpiWz4teEydjf2EhD19xhgkgslacot6sEg4DIiGhRW3K1LfvmTKZmWToKVGjocpBm_aA,"<a href=""https://maps.google.com/maps/contrib/101410412715438159856"">ahmad soltani</a>"
IR,"Islamic Azad University, Khorasgan",http://www.khuisf.ac.ir/,ChIJkRA-viZPvD8R44j5EwBcq-E,32.6431202,51.7823742,Khorasgan  Isfahan  Isfahan Province  Iran,CmRaAAAARc0W21atdQ32ojwrxWSVJ91_UVrLfQ9F6pRXebbg62p8kBdqK_MzhH8g3Erm3Iuj5ZkTnHIXejtAeHn6mmsMQPYBxGo1DTQEqMrjqJ2ET4f-EA9ZFLgBBP-KUYs0Q9E3EhBd-tMFmQxmH6xhXeSMAZgsGhRZF9KCfNtvcoIA7NG9mKJpsCQvEg,"<a href=""https://maps.google.com/maps/contrib/113566992382615202317"">Alireza Mehrnazar</a>"
IR,"Islamic Azad University, Lahijan",http://www.iau-lahijan.ac.ir/,ChIJi80FXshK9T8RFn0H_aQ3Dzo,37.1898319,50.010068,Gilan Province  Lahijan  University Blvd  Iran,CmRaAAAATl5jaJzVA3Rax7SwFIaexAsi-CXqWOSgwnjGSEkK6_KgZean-9s5ajo0ymmOa1Zxf4n74CY7dwhIojBJ84vp9S8YR4WQf5oGS0qzHEBS8iu751YylLAH32PVpbAlY1x7EhAbIzZZDEAutSj0YG-Fn2JaGhRSUyJp9M49nq65T7-Zz3IAKDhSNA,"<a href=""https://maps.google.com/maps/contrib/105433917219801315695"">mohammadreza yaghoubi</a>"
IR,"Islamic Azad University, Mahshar",http://www.mahshahriau.ac.ir/,,,,,,
IR,"Islamic Azad University, Majlesi",http://www.iaumajlesi.ac.ir/,ChIJq6qqqk4FvD8RC2ltjKujoGo,32.2005543,51.5079736,Majlesi  Isfahan Province  Iran,CmRaAAAA95yJVIELyUkUq9My_MBIdUCeOEVlNKPZmOJ0MsVXy9AlIuQHoxtWy499hyoXGzYCHaj3YRjwVdy8cXR_aC-_oEZUMLFqyyJHWZOrvXi_TkSi8yEXWdJqO3tLtoATXfxcEhCDNH8mBuATjlVmuWSj98XuGhTHOV03g--svEIlT43H-ILujKjPpg,"<a href=""https://maps.google.com/maps/contrib/100518146928905729231"">Hossein Rafizadeh</a>"
IR,"Islamic Azad University, Mashhad",http://www.mshdiau.ac.ir/,ChIJ0XyyIgaNbD8RigQDbME8ZTM,36.3580235,59.5159936,Razavi Khorasan Province  Mashhad  Kuy-e-Honar  تقاطع  Ostad Yousefi Boulevard  Iran,CmRaAAAA8g4xj8WmDKDZ2ojbUST2mpGTZQJDCY0E6cYbN30N-yz2XyPjq2R-PrJSoxfz1htPHJflS9NXamizpJUKg2gXHI3INyMkUpn9S7n0B1-9G8tXI5EdZQlGc4y4d7qNOoUMEhAi3uBRFvn57NGA334cSoooGhRMrYbq_bEnPwqcfBghiXSPKc_mcw,"<a href=""https://maps.google.com/maps/contrib/106335155313809106170"">Mehrad Khammar</a>"
IR,"Islamic Azad University, Maybod",http://www.maybod.ac.ir/,ChIJDQrcLvXWpT8RbobFer4De0w,32.1934599,54.0393322,Meybod  Yazd Province  Iran,CmRaAAAA_ZFDC6KMdtf_oMiF6ZwMVaBeuYVxdolBwevx38_uAeoL_rPACwEKeicI_g3bLKxz0oi5YKbUZ8UUMdBUHJ8KmatVHJ_bRr93UeNNEMlJiaSQ51K8v9VxLQxZGObfx2PpEhByp-FCFxTBaDbFgylfJgAqGhRsQH6s_ncixBBTswm77kqkCbceMA,"<a href=""https://maps.google.com/maps/contrib/110852346868946323302"">Vahid vazin</a>"
IR,"Islamic Azad University, Mehriz",http://www.iaumehriz.com/,,,,,,
IR,"Islamic Azad University, Mobarakeh",http://www.mau.ac.ir/,ChIJXV6NwjwBjj8RJxNO9olfCf0,35.7800513,51.3181747,Tehran  تهران ،بزرگ راه ستاری،بلوار دانشگاه شمال)، میدان دانشگاه، بلوار شهدای حصارک، انتهای، Sattari Expy  Iran,CmRaAAAAhv7BwZWDvqVS5pCZjWlze0hJ4oXFSSLTxb1mYHcJgWl6ZFeqJ5JibNJ7K5aqAIzJO_M63SCIpQD4KzAJajMYIQE2MuaWTD8X0IHZYlJzFhMEELj6hs5SUi6Zm4Y2T217EhCH4_6QiRp50-aXUCVvjxCTGhQCPk0-ts3yQ1FgrBofzBrEwPkLXQ,"<a href=""https://maps.google.com/maps/contrib/110650494871326136979"">ahmad jazayeri</a>"
